Date,ERJ,PBR,VALE
2003-11-28,21.363174438476562,2.325657844543457,1.6232348680496216
2003-12-05,22.082059860229492,2.4493327140808105,1.7981984615325928
2003-12-12,22.474184036254883,2.6242146492004395,1.9942913055419922
2003-12-19,25.523990631103516,2.736295223236084,2.0888164043426514
2003-12-26,25.65750503540039,2.713106870651245,2.185936212539673
2004-01-02,25.876813888549805,2.9179418087005615,2.2537715435028076
2004-01-09,24.195541381835938,3.1846158504486084,2.2552549839019775
2004-01-16,23.94700813293457,3.1247103214263916,2.1729624271392822
2004-01-23,23.128313064575195,3.193309783935547,2.1129109859466553
2004-01-30,21.54207992553711,2.8406453132629395,1.9894728660583496
2004-02-06,20.818410873413086,2.908280372619629,2.1036434173583984
2004-02-13,21.015769958496094,3.11698055267334,2.2107720375061035
2004-02-20,21.271617889404297,2.9334018230438232,2.1084628105163574
2004-02-27,22.068382263183594,3.0145628452301025,2.146272659301758
2004-03-05,23.749650955200195,3.179784059524536,2.149609088897705
2004-03-12,21.20583152770996,3.1266438961029053,1.9435075521469116
2004-03-19,21.5274600982666,3.154662847518921,1.9913262128829956
2004-03-26,23.206579208374023,3.0451698303222656,1.9312748908996582
2004-04-02,23.883716583251953,3.3538429737091064,2.087704658508301
2004-04-16,21.624143600463867,3.2549099922180176,1.9917103052139282
2004-04-23,21.020612716674805,3.1708154678344727,1.865818977355957
2004-04-30,18.989206314086914,2.85917592048645,1.709864616394043
2004-05-07,18.54759979248047,2.7157227993011475,1.619673490524292
2004-05-14,19.136411666870117,2.659330129623413,1.697463035583496
2004-05-21,17.134450912475586,2.409029006958008,1.7793861627578735
2004-05-28,18.738964080810547,2.5821621417999268,1.9052777290344238
2004-06-04,19.2468204498291,2.5930442810058594,1.8556725978851318
2004-06-18,20.056432723999023,2.6563618183135986,1.7267749309539795
2004-06-25,20.534847259521484,2.7256155014038086,1.8413920402526855
2004-07-02,21.66183090209961,2.7750816345214844,1.7775073051452637
2004-07-09,21.579999923706055,2.7078068256378174,1.7887808084487915
2004-07-16,21.4981632232666,2.8888564109802246,2.0274102687835693
2004-07-23,20.70221519470215,2.68900990486145,1.890246033668518
2004-07-30,21.27500343322754,2.7978365421295166,2.02553129196167
2004-08-06,21.20806312561035,2.8196020126342773,1.9533792734146118
2004-08-13,20.947702407836914,2.852250337600708,2.0161361694335938
2004-08-20,20.337717056274414,3.106508255004883,2.1735947132110596
2004-08-27,20.19637680053711,3.0125224590301514,2.1337602138519287
2004-09-03,20.590635299682617,3.1025524139404297,2.1728427410125732
2004-09-10,20.218692779541016,3.1767520904541016,2.208543539047241
2004-09-17,20.769168853759766,3.343949556350708,2.331427812576294
2004-09-24,19.639480590820312,3.5447840690612793,2.3224093914031982
2004-10-01,20.513011932373047,3.7413926124572754,2.563669443130493
2004-10-08,19.616884231567383,3.823922872543335,2.526465654373169
2004-10-15,19.112340927124023,3.5987472534179688,2.494652032852173
2004-10-22,18.208683013916016,3.636445999145508,2.460083246231079
2004-10-29,19.985877990722656,3.61810564994812,2.438190460205078
2004-11-05,20.904598236083984,3.792336940765381,2.5925943851470947
2004-11-12,21.68777084350586,3.831054449081421,2.783869504928589
2004-11-19,20.671152114868164,3.636445999145508,2.7654342651367188
2004-11-26,21.3037166595459,3.7699224948883057,2.8691372871398926
2004-12-03,20.919658660888672,3.837167739868164,2.8115234375
2004-12-10,22.18477439880371,3.672107458114624,2.8426356315612793
2004-12-17,22.4935245513916,3.855508804321289,3.0500426292419434
2004-12-31,25.46886444091797,4.0531744956970215,3.3427186012268066
2005-01-07,23.15351104736328,3.8667173385620117,3.07423996925354
2005-01-14,23.092575073242188,3.98490834236145,3.3450214862823486
2005-01-21,23.61810874938965,3.912567377090454,3.4210710525512695
2005-01-28,23.86182975769043,4.055212020874023,3.4475743770599365
2005-02-04,23.481016159057617,4.334390640258789,3.4210710525512695
2005-02-11,25.765901565551758,4.53918981552124,3.3415653705596924
2005-02-18,25.57549476623535,4.605417251586914,3.6860928535461426
2005-02-25,25.674501419067383,5.075129508972168,4.098602771759033
2005-03-04,26.032482147216797,5.048639297485352,4.159672260284424
2005-03-11,25.270841598510742,4.6196818351745605,3.8451056480407715
2005-03-18,24.143634796142578,4.561605453491211,3.876215934753418
2005-04-01,23.84236717224121,4.565681457519531,3.6872451305389404
2005-04-08,24.087852478027344,4.518811225891113,3.629631996154785
2005-04-15,22.2620849609375,4.190726280212402,3.155867576599121
2005-04-22,23.013874053955078,4.343561172485352,3.306871175765991
2005-04-29,22.124004364013672,4.272238731384277,3.154695987701416
2005-05-06,23.09058380126953,4.627832889556885,3.2893123626708984
2005-05-13,22.63031005859375,4.30789852142334,2.996669054031372
2005-05-20,22.898799896240234,4.646173000335693,3.3033597469329834
2005-05-27,23.39743995666504,4.820405006408691,3.466069221496582
2005-06-03,24.601823806762695,4.925351142883301,3.503528356552124
2005-06-10,24.93937110900879,4.814291000366211,3.2682433128356934
2005-06-17,25.89347267150879,5.210643768310547,3.6006851196289062
2005-06-24,24.524967193603516,5.163773059844971,3.27526593208313
2005-07-01,24.8110408782959,5.400152206420898,3.5082099437713623
2005-07-08,24.625478744506836,5.4778151512146,3.634632110595703
2005-07-15,25.9089412689209,5.282104969024658,3.6229264736175537
2005-07-22,25.963069915771484,5.370123386383057,3.8886470794677734
2005-07-29,25.004343032836914,5.443643569946289,3.8113882541656494
2005-08-05,25.25947380065918,5.868200302124023,3.9541990756988525
2005-08-12,26.187288284301758,6.1798858642578125,4.058380126953125
2005-08-19,26.944992065429688,5.855772972106934,3.880453586578369
2005-08-26,27.21559715270996,5.953110694885254,3.9132285118103027
2005-09-02,27.694961547851562,6.472932815551758,4.1883134841918945
2005-09-09,28.483600616455078,6.874710559844971,4.353363990783691
2005-09-16,28.274856567382812,7.110805511474609,4.664735794067383
2005-09-23,30.018966674804688,7.333438873291016,5.0486836433410645
2005-09-30,30.07351303100586,7.402814865112305,5.13413667678833
2005-10-07,29.5982608795166,6.614798069000244,4.606207370758057
2005-10-14,29.878726959228516,6.4408345222473145,4.668248653411865
2005-10-21,29.504751205444336,6.283437728881836,4.611660003662109
2005-10-28,29.309968948364258,6.45119047164917,4.746282577514648
2005-11-04,30.19036102294922,6.73077392578125,5.112020969390869
2005-11-11,29.551502227783203,6.462579727172852,5.009567737579346
2005-11-18,29.372316360473633,6.726633548736572,5.087002754211426
2005-11-25,29.606042861938477,7.007255554199219,5.312166213989258
2005-12-02,29.69953727722168,7.455626487731934,5.370540142059326
2005-12-09,30.634450912475586,7.365538120269775,5.029818534851074
2005-12-16,31.20321273803711,7.161545753479004,4.903538703918457
2005-12-23,31.38862419128418,7.264059066772461,4.902345657348633
2005-12-30,30.682384490966797,7.380036354064941,4.901154041290283
2006-01-06,32.25181579589844,8.205048561096191,5.361009120941162
2006-01-13,32.338130950927734,8.773008346557617,5.637402057647705
2006-01-20,31.694665908813477,9.00668716430664,5.534946441650391
2006-01-27,30.67453384399414,9.436324119567871,5.932851314544678
2006-02-03,31.121814727783203,9.30009937286377,5.819674491882324
2006-02-10,29.371917724609375,8.812828063964844,5.579024314880371
2006-02-17,30.525434494018555,9.557882308959961,5.627869129180908
2006-02-24,31.231678009033203,9.593514442443848,5.793467044830322
2006-03-03,31.576969146728516,9.727644920349121,5.706498146057129
2006-03-10,31.365081787109375,8.868365287780762,5.152526378631592
2006-03-17,31.19244384765625,9.26237678527832,5.3514790534973145
2006-03-24,30.65099334716797,8.98573112487793,5.394368648529053
2006-03-31,28.916767120361328,9.082135200500488,5.781552314758301
2006-04-07,28.73629379272461,9.521514892578125,5.80180549621582
2006-04-21,30.007524490356445,10.559064865112305,6.2319655418396
2006-04-28,30.47050666809082,10.484803199768066,6.206665515899658
2006-05-05,29.395442962646484,11.160592079162598,6.7415571212768555
2006-05-12,28.36748695373535,10.676824569702148,6.481339454650879
2006-05-19,27.151159286499023,9.521514892578125,5.747672080993652
2006-05-26,27.080535888671875,9.61699390411377,5.858504295349121
2006-06-02,27.23748016357422,9.475895881652832,5.710325717926025
2006-06-09,27.111928939819336,8.350288391113281,5.2332611083984375
2006-06-16,27.519977569580078,8.388479232788086,5.25012731552124
2006-06-23,27.26089096069336,8.692952156066895,5.303133010864258
2006-06-30,28.842613220214844,9.474833488464355,5.792248249053955
2006-07-07,28.376005172729492,9.252044677734375,5.630815505981445
2006-07-14,26.66775131225586,9.504539489746094,5.375417709350586
2006-07-21,26.968271255493164,8.977277755737305,5.1730241775512695
2006-07-28,27.65633201599121,9.83659839630127,5.700689315795898
2006-08-04,26.912912368774414,9.936320304870605,5.7946553230285645
2006-08-11,26.754745483398438,9.99997615814209,5.399511337280273
2006-08-18,28.447174072265625,9.820685386657715,5.4356513023376465
2006-08-25,27.687950134277344,9.626542091369629,5.03568696975708
2006-09-01,31.223094940185547,9.620176315307617,5.363369464874268
2006-09-08,33.04206085205078,8.884978294372559,5.221214771270752
2006-09-15,32.19584655761719,8.407575607299805,5.023642063140869
2006-09-22,31.373353958129883,8.133864402770996,4.828480243682861
2006-09-29,31.31144142150879,8.893464088439941,5.194711208343506
2006-10-06,32.96990203857422,8.64521598815918,5.351322650909424
2006-10-13,34.03036880493164,9.125801086425781,5.746468544006348
2006-10-20,33.073551177978516,9.083364486694336,5.8464813232421875
2006-10-27,33.29680252075195,9.44300651550293,6.216757297515869
2006-11-03,32.49148941040039,9.638649940490723,6.443307876586914
2006-11-10,32.98584747314453,10.065635681152344,6.538314342498779
2006-11-17,33.85495376586914,9.67765998840332,6.3458662033081055
2006-11-24,33.84697341918945,9.807710647583008,6.613830089569092
2006-12-01,32.43568801879883,10.17617416381836,6.718581199645996
2006-12-08,33.065582275390625,10.644344329833984,7.127834796905518
2006-12-15,34.65229034423828,10.581488609313965,7.2886128425598145
2006-12-22,32.45639419555664,10.634592056274414,7.1180901527404785
2006-12-29,33.20169448852539,11.16127872467041,7.244763374328613
2007-01-05,31.887405395507812,10.431276321411133,6.701528072357178
2007-01-12,31.598905563354492,10.32085132598877,7.235019683837891
2007-01-19,32.96126937866211,10.341625213623047,7.337332725524902
2007-01-26,32.20795822143555,10.6455659866333,8.038908004760742
2007-02-02,32.9532585144043,10.874067306518555,8.287385940551758
2007-02-09,35.71805953979492,10.42471981048584,8.104681015014648
2007-02-16,36.84801483154297,10.282588958740234,8.745361328125
2007-02-23,36.70377731323242,10.453147888183594,8.93780517578125
2007-03-02,35.66998291015625,9.453859329223633,7.965831756591797
2007-03-09,36.40726852416992,9.869317054748535,8.516372680664062
2007-03-16,35.942447662353516,9.422155380249023,8.638175010681152
2007-03-23,36.34708023071289,10.391921043395996,9.008452415466309
2007-03-30,36.84522247314453,10.879534721374512,9.01088809967041
2007-04-13,37.79325866699219,11.656705856323242,10.048636436462402
2007-04-20,38.20301055908203,11.45528793334961,10.255854606628418
2007-04-27,37.85752487182617,11.270387649536133,9.9979829788208
2007-05-04,38.04232406616211,11.230765342712402,10.776504516601562
2007-05-11,38.02625274658203,11.248373985290527,10.938591957092285
2007-05-18,37.91376876831055,11.819594383239746,11.07366943359375
2007-05-25,38.154788970947266,11.862518310546875,10.653709411621094
2007-06-01,38.8698616027832,12.240035057067871,11.547656059265137
2007-06-08,38.186927795410156,12.056229591369629,10.909124374389648
2007-06-15,41.320316314697266,13.368170738220215,11.530464172363281
2007-06-22,39.23051071166992,13.372575759887695,11.0933198928833
2007-06-29,38.84376525878906,13.347261428833008,10.941048622131348
2007-07-06,39.488346099853516,14.475400924682617,11.795701026916504
2007-07-13,40.33433532714844,15.210615158081055,12.755964279174805
2007-07-20,38.755123138427734,15.380115509033203,12.517740249633789
2007-07-27,35.967342376708984,13.986721992492676,11.577128410339355
2007-08-03,35.70144271850586,13.597100257873535,11.483804702758789
2007-08-10,38.07027053833008,13.273518562316895,11.135066032409668
2007-08-17,34.54121398925781,11.904342651367188,9.848174095153809
2007-08-24,34.04973220825195,13.183558464050293,11.672907829284668
2007-08-31,36.38631057739258,13.752889633178711,12.114970207214355
2007-09-07,35.73367691040039,14.264396667480469,12.446517944335938
2007-09-14,33.68715286254883,14.924911499023438,13.384674072265625
2007-09-21,35.4919548034668,16.257055282592773,14.956453323364258
2007-09-28,36.10383605957031,16.79079818725586,16.665756225585938
2007-10-05,39.40020751953125,17.664621353149414,16.48402214050293
2007-10-12,40.43596649169922,18.843461990356445,17.64320945739746
2007-10-19,39.40842056274414,18.08819007873535,16.415761947631836
2007-10-26,39.416629791259766,20.524316787719727,17.521333694458008
2007-11-02,39.359100341796875,20.9097843170166,17.95566749572754
2007-11-09,38.052066802978516,24.15046501159668,17.62005043029785
2007-11-16,40.14002990722656,23.70448112487793,17.47197914123535
2007-11-23,36.375118255615234,22.586151123046875,16.07027244567871
2007-11-30,35.8243522644043,21.582130432128906,17.067264556884766
2007-12-07,39.12893295288086,23.915145874023438,18.014894485473633
2007-12-14,38.80010223388672,24.054092407226562,16.23808479309082
2007-12-21,37.92205810546875,25.369644165039062,16.435504913330078
2007-12-28,38.19487380981445,26.360218048095703,16.475000381469727
2008-01-04,37.83937454223633,24.627826690673828,15.675424575805664
2008-01-11,37.83937454223633,24.923662185668945,15.793877601623535
2008-01-18,34.79702377319336,21.219419479370117,14.229300498962402
2008-01-25,33.87934494018555,23.524171829223633,13.67651081085205
2008-02-01,36.87209701538086,25.42193031311035,15.611258506774902
2008-02-08,35.15250015258789,25.08690071105957,14.979504585266113
2008-02-15,36.5166130065918,25.734485626220703,15.808686256408691
2008-02-22,37.632694244384766,26.65637969970703,17.585500717163086
2008-02-29,36.640625,26.384305953979492,17.195589065551758
2008-03-07,34.92928695678711,25.109390258789062,16.35653305053711
2008-03-14,34.838348388671875,24.333641052246094,16.692155838012695
2008-03-28,32.970035552978516,22.687711715698242,16.85503387451172
2008-04-04,34.808712005615234,24.913766860961914,18.098796844482422
2008-04-11,35.832984924316406,25.42772674560547,17.806114196777344
2008-04-18,35.44679260253906,28.27581024169922,18.854991912841797
2008-04-25,35.06058883666992,27.78911018371582,18.85002326965332
2008-05-02,35.32923889160156,28.03471565246582,19.83924674987793
2008-05-09,34.1622428894043,29.111757278442383,19.67520523071289
2008-05-16,35.337642669677734,31.838172912597656,21.827648162841797
2008-05-23,31.73587417602539,32.61779022216797,20.38606071472168
2008-05-30,31.50079917907715,31.770570755004883,19.77463150024414
2008-06-06,27.93260383605957,30.675508499145508,18.611412048339844
2008-06-13,26.488542556762695,30.616920471191406,17.184734344482422
2008-06-20,25.606998443603516,29.413700103759766,17.30404281616211
2008-06-27,22.703397750854492,31.198253631591797,17.637100219726562
2008-07-11,22.89794921875,27.80939292907715,15.66360855102539
2008-07-18,24.039888381958008,26.164541244506836,14.480511665344238
2008-07-25,25.596302032470703,23.929330825805664,13.809427261352539
2008-08-01,25.156452178955078,24.54220962524414,14.057977676391602
2008-08-08,24.970355987548828,23.010009765625,12.800315856933594
2008-08-15,27.634878158569336,21.955495834350586,12.596506118774414
2008-08-22,27.91400718688965,23.807653427124023,13.237763404846191
2008-08-29,28.717605590820312,23.767093658447266,13.197997093200684
2008-09-05,27.897098541259766,20.193471908569336,11.691788673400879
2008-09-12,26.21379280090332,20.594539642333984,12.059639930725098
2008-09-19,26.509855270385742,21.324586868286133,11.811090469360352
2008-09-26,24.670530319213867,20.982093811035156,10.384414672851562
2008-10-03,20.484891891479492,16.547739028930664,7.839262962341309
2008-10-10,14.662513732910156,11.761872291564941,5.995022296905518
2008-10-17,16.410079956054688,11.811443328857422,6.104384422302246
2008-10-24,14.253325462341309,9.486108779907227,5.336636066436768
2008-10-31,17.833709716796875,12.117883682250977,6.668254852294922
2008-11-07,14.62841510772705,12.063807487487793,6.480201721191406
2008-11-14,11.934601783752441,9.666366577148438,5.829638957977295
2008-11-21,11.474270820617676,7.841248512268066,5.097757339477539
2008-11-28,13.238885879516602,9.436537742614746,6.068517684936523
2008-12-05,13.520204544067383,8.084596633911133,4.991024971008301
2008-12-12,14.492021560668945,10.391908645629883,6.063436031341553
2008-12-19,13.69921875,10.54512882232666,6.09901237487793
2008-12-26,12.787076950073242,10.162077903747559,5.844886779785156
2009-01-02,14.7562837600708,12.128524780273438,6.703832149505615
2009-01-09,15.583189010620117,12.591053009033203,7.049443244934082
2009-01-16,14.8330078125,11.675338745117188,6.586933135986328
2009-01-23,14.551691055297852,11.48378849029541,6.62251091003418
2009-01-30,12.846747398376465,12.240653038024902,7.171422004699707
2009-02-06,13.724794387817383,13.917901992797852,8.99604320526123
2009-02-13,13.264457702636719,14.001999855041504,8.182841300964355
2009-02-20,11.286724090576172,12.408845901489258,6.912215232849121
2009-02-27,9.215218544006348,12.955470085144043,6.551356315612793
2009-03-06,8.541769027709961,12.483598709106445,6.515780448913574
2009-03-13,9.999491691589355,14.044046401977539,6.8563079833984375
2009-03-20,11.030984878540039,15.076562881469727,7.079937934875488
2009-03-27,11.227052688598633,15.137297630310059,7.156174182891846
2009-04-03,13.315608978271484,16.39873504638672,7.796573162078857
2009-04-17,14.16808032989502,16.075389862060547,8.300195693969727
2009-04-24,14.7562837600708,15.787992477416992,8.475586891174316
2009-05-01,14.278903007507324,16.49941635131836,8.98629093170166
2009-05-08,17.31369972229004,18.845706939697266,9.703336715698242
2009-05-15,14.892681121826172,17.436992645263672,8.96049976348877
2009-05-22,15.429744720458984,19.118968963623047,9.656908988952637
2009-05-29,16.35040283203125,20.744417190551758,9.878728866577148
2009-06-05,15.003500938415527,20.381635665893555,10.059279441833496
2009-06-12,15.063176155090332,20.70671844482422,10.348161697387695
2009-06-19,14.21070384979248,18.98233985900879,9.564055442810059
2009-06-26,14.41529369354248,19.24617576599121,9.213269233703613
2009-07-10,12.923469543457031,17.23001480102539,8.315672874450684
2009-07-17,14.432343482971191,19.021936416625977,9.27517318725586
2009-07-24,15.1143217086792,20.18169593811035,10.007695198059082
2009-07-31,16.614675521850586,19.60181999206543,10.177928924560547
2009-08-07,18.831096649169922,20.2197208404541,10.724740982055664
2009-08-14,18.788480758666992,20.0628662109375,10.683473587036133
2009-08-21,19.13799476623535,21.070531845092773,10.585457801818848
2009-08-28,18.583881378173828,19.711143493652344,10.348161697387695
2009-09-04,18.635032653808594,19.89651107788086,10.4049072265625
2009-09-11,20.195051193237305,20.785341262817383,10.931084632873535
2009-09-18,19.743242263793945,21.450775146484375,11.3798828125
2009-09-25,19.905216217041016,21.042009353637695,11.627496719360352
2009-10-02,19.24028778076172,21.360143661499023,11.823522567749023
2009-10-09,19.837017059326172,22.907699584960938,13.010003089904785
2009-10-16,19.973407745361328,24.05881690979004,13.834961891174316
2009-10-23,20.024555206298828,23.68625831604004,14.027547836303711
2009-10-30,17.26254653930664,22.076608657836914,13.267616271972656
2009-11-06,17.279603958129883,23.409221649169922,14.30862045288086
2009-11-13,17.535341262817383,23.96805763244629,14.45956802368164
2009-11-20,17.467145919799805,23.910747528076172,14.672974586486816
2009-11-27,17.3563232421875,24.51735496520996,15.01650333404541
2009-12-04,17.424524307250977,24.264205932617188,14.68858528137207
2009-12-11,19.13799476623535,23.008005142211914,14.881174087524414
2009-12-18,18.046829223632812,22.238998413085938,14.298210144042969
2010-01-08,19.453840255737305,23.259031295776367,16.385425567626953
2010-01-15,19.46258544921875,21.775943756103516,15.786846160888672
2010-01-22,18.920507431030273,20.17767333984375,14.386696815490723
2010-01-29,18.56202507019043,19.472124099731445,13.423765182495117
2010-02-05,18.098634719848633,18.612987518310547,13.39773941040039
2010-02-12,19.147823333740234,19.620912551879883,14.017138481140137
2010-02-19,19.61121940612793,20.44644546508789,15.000887870788574
2010-02-26,19.200288772583008,20.470441818237305,14.50120735168457
2010-03-05,19.917234420776367,21.574359893798828,15.963817596435547
2010-03-12,20.41560173034668,22.60628318786621,15.630696296691895
2010-03-19,21.473543167114258,21.80473518371582,15.495366096496582
2010-03-26,20.686647415161133,20.69123649597168,16.026283264160156
2010-04-09,20.983919143676758,21.70395278930664,17.671066284179688
2010-04-16,20.878999710083008,20.292856216430664,17.537845611572266
2010-04-23,20.669158935546875,21.054874420166016,16.929840087890625
2010-04-30,21.202869415283203,20.480072021484375,16.04928207397461
2010-05-07,19.318559646606445,17.625423431396484,14.251466751098633
2010-05-14,20.067007064819336,18.18572425842285,14.492570877075195
2010-05-21,19.116043090820312,16.567609786987305,13.470490455627441
2010-05-28,19.17767906188965,17.316259384155273,14.251466751098633
2010-06-04,17.997791290283203,17.53016471862793,13.386631965637207
2010-06-11,19.23931884765625,18.62883949279785,14.167601585388184
2010-06-18,19.76763343811035,18.61425018310547,14.088984489440918
2010-06-25,19.892045974731445,17.554471969604492,14.335331916809082
2010-07-02,18.555879592895508,16.587053298950195,12.993520736694336
2010-07-09,19.007171630859375,17.68086814880371,13.790221214294434
2010-07-16,18.989465713500977,16.776647567749023,12.757658004760742
2010-07-23,21.484825134277344,17.641979217529297,14.52926254272461
2010-07-30,23.334217071533203,17.69544792175293,14.571194648742676
2010-08-06,23.6439208984375,18.75063133239746,15.200164794921875
2010-08-13,22.599775314331055,17.547225952148438,14.544984817504883
2010-08-20,22.51128387451172,16.837900161743164,14.759883880615234
2010-08-27,21.90957260131836,16.529712677001953,14.235739707946777
2010-09-03,23.865148544311523,18.334819793701172,14.759883880615234
2010-09-10,23.81205177307129,17.532548904418945,14.377259254455566
2010-09-17,24.67038345336914,17.3564395904541,14.59739875793457
2010-09-24,25.422531127929688,17.082496643066406,15.745274543762207
2010-10-01,25.183029174804688,17.835851669311523,16.6153564453125
2010-10-08,25.395923614501953,16.965087890625,16.866943359375
2010-10-15,24.189550399780273,16.774301528930664,17.123821258544922
2010-10-22,25.209640502929688,15.605142593383789,16.980857849121094
2010-10-29,25.591068267822266,16.691144943237305,17.01792335510254
2010-11-05,27.693349838256836,17.757051467895508,17.907470703125
2010-11-12,25.591068267822266,16.646310806274414,17.139705657958984
2010-11-19,26.291820526123047,16.508699417114258,17.25619125366211
2010-11-26,25.94588851928711,15.84521198272705,16.83789825439453
2010-12-03,26.398273468017578,16.901880264282227,18.172216415405273
2010-12-10,25.972492218017578,16.513614654541016,17.95512580871582
2010-12-17,26.40714454650879,16.74952507019043,17.965715408325195
2010-12-31,26.51197624206543,18.72905921936035,18.304590225219727
2011-01-07,26.48491859436035,17.927230834960938,18.521684646606445
